source,target,weight,timestamp,text
1563201251000877056,1800995491498647808,0.0,2024-05-17,Biden
1105181126,1801039188092936448,0.0,2024-05-17,GOP
95319686,1800743852086575104,0.0,2024-05-17,Bidens Biden
110466097,1792245279271404032,135.0,2024-05-17,MAGA GOP
1591113061720592384,1801006904807751936,0.0,2024-05-17,Biden
109247682,1800996930543140864,2.0,2024-05-17,"""Joe Biden"
1519673685803687936,1800997574356206080,2.0,2024-05-17,@BlondeMAGAinNJ
6433122,1801010809507647488,2.0,2024-05-17,Biden
101176673,1801019275680837888,1.0,2024-05-17,"Biden, Trump,"
1756937507776720896,1792281879497830912,0.0,2024-05-17,$TRUMP
2570173235,1800930798515667200,1.0,2024-05-17,MAGA
1674363129885589504,1800899276584931584,1.0,2024-05-17,MAGA
708047953940881408,1800824582619779072,0.0,2024-05-17,Biden’s
1459014598661713920,1801003846690328832,0.0,2024-05-17,Trump? Biden.
16100069,1800976114330001920,23.0,2024-05-17,Donald Trump GOP #GOPTaxScam
27259443,1792363592559542784,1.0,2024-05-17,@TrumpDailyPosts
39755667,1801016056649011200,7.0,2024-05-17,GOP
506251115,1800985773430202880,55.0,2024-05-17,President Biden.
1779501862007218176,1800924245121261568,0.0,2024-05-17,Biden president
13234112,1800613035712618496,0.0,2024-05-17,@BidenHQ Donald Trump
1770639044680069120,1801007781291397632,0.0,2024-05-17,Joe Biden..
1423654408127139840,1792459870878491136,1.0,2024-05-17,@JoeBiden
1526659989166776320,1801005318849081600,0.0,2024-05-17,Biden’s
717314918974881792,1792230417413579008,2.0,2024-05-17,@RpsAgainstTrump
742502593943900160,1755374494082855168,4.0,2024-05-17,@JoeyMannarinoUS Biden’s MAGA
2772905021,1800868150784725248,0.0,2024-05-17,Biden's
1512106615020871680,1801016472841388032,9.0,2024-05-17,Biden
1513216368795078656,1801008822846132736,0.0,2024-05-17,Biden Biden
1422380626016145408,1800583791120949248,0.0,2024-05-17,Biden's
1647028000083308544,1801010848464265728,0.0,2024-05-17,GOP
709154245929467904,1801025985443213568,0.0,2024-05-17,Biden. Trump.
1536142065880424448,1800976171296870400,0.0,2024-05-17,Donald Trump
65503402,1800977039312445952,0.0,2024-05-17,MAGA
1735059207852900352,1791982098288607488,0.0,2024-05-17,@AccountableGOP
1453433768425914368,1800967563846762752,0.0,2024-05-17,@JoeBiden MAGA?
1429253869809192960,1792351560854540288,1.0,2024-05-17,Trump Trump.
1520020498234621952,1800920115774628096,0.0,2024-05-17,"@BidensWins Biden, Trump."
1553447690,1801028739133792768,1.0,2024-05-17,Biden.
552145307,1800944124897452032,0.0,2024-05-17,@GOP Democratic
1466881764828274688,1800827452119568384,1.0,2024-05-17,conservative
2616272004,1801021564969943296,2.0,2024-05-17,anti-MAGA
4662630175,1792162249840247040,7.0,2024-05-17,@HouseGOP @HouseGOP President
1585828058124406784,1800872975853359360,0.0,2024-05-17,@Morning_Joe @JoeNBC Biden.
1225147380284018688,1792245279271404032,512.0,2024-05-17,Trumpbot.
1560630001975934976,1800876381963686400,0.0,2024-05-17,Biden
1607872111380406272,1800970591870087168,0.0,2024-05-17,@GOP trumps
1526291344884482048,1800947738705789440,0.0,2024-05-17,Biden
1460081098281525248,1800895782826201088,0.0,2024-05-17,Joe Biden.
26183707,1800647477709643776,0.0,2024-05-17,Biden
23303857,1801010763898798336,0.0,2024-05-17,Biden's
868520258159562752,1801037083286319104,9.0,2024-05-17,Conservative
1518727291135799296,1792235032175641088,4.0,2024-05-17,@DonaldTNews
1778856346000986112,1800991853262647296,1.0,2024-05-17,conservative
1080905179250262016,1800602754391687168,0.0,2024-05-17,Biden JOE!
1586029200082759680,1800994151988650496,3.0,2024-05-17,Biden president president
1193612251162394624,1800990480651706880,0.0,2024-05-17,@BidensWins
2745951090,1792000790938198528,0.0,2024-05-17,@BidensWins
1459679293118857216,1792180077809025024,0.0,2024-05-17,tRump tRump @GOP magat
1499914822623838208,1800922008366047232,0.0,2024-05-17,Biden.
1237055126281519104,1792434584958996736,0.0,2024-05-17,@TrumpDailyPosts
1339090054052921344,1800926811238346752,0.0,2024-05-17,@JoeBiden Biden Biden
2270658492,1792341007461433088,0.0,2024-05-17,presidential.
886308782992756736,1801008853464580352,3.0,2024-05-17,"president, Biden’s"
1601998276559048704,1800947115096502272,0.0,2024-05-17,Joe Biden
1333193005365407744,1800968987129364736,0.0,2024-05-17,"Maga,"
1533430813353713664,1800920347283423488,0.0,2024-05-17,conservative. Biden.
1489256816840089600,1800984221386985984,0.0,2024-05-17,MAGA Trump
836641158,1792340820395176192,0.0,2024-05-17,"@JoeBiden President Joe Biden Kamala Harris Biden's Biden,"
1466449526420643840,1800651707753410816,0.0,2024-05-17,Biden Donald Trump’s Biden Trump
1014919533000380416,1792434584958996736,0.0,2024-05-17,@TrumpDailyPosts
1708430767368388608,1792431805062373632,2.0,2024-05-17,@TrumpDailyPosts President Biden’s
200414703,1800912010655240448,0.0,2024-05-17,maga
1432505379418566656,1791931390755299584,4.0,2024-05-17,@GOP
1624026743274086400,1801024130348671232,2.0,2024-05-17,maga Democratic
32248950,1801016271439327488,0.0,2024-05-17,@Travis_4_Trump Biden
1668251443575377920,1800871556182348032,0.0,2024-05-17,Biden’s
2221902133,1801010862901060096,0.0,2024-05-17,@NJGOP GOP
1700461428585426944,1801004547919237120,2.0,2024-05-17,Conservative.
1525931287214710784,1792431805062373632,0.0,2024-05-17,@TrumpDailyPosts
1543404255054381056,1801024140725633280,1.0,2024-05-17,Bidens Trump Biden
166776410,1792277647566754048,3.0,2024-05-17,Trump
1529242725882667008,1800884114565845248,0.0,2024-05-17,MAGA
1033341025,1801000063872663808,2.0,2024-05-17,@MAGA_Meme_Man
1055437152258064384,1800720739441799424,2.0,2024-05-17,Biden
303421550,1792212860254183424,1.0,2024-05-17,@ByronDonalds
1640672852226580480,1792212860254183424,2.0,2024-05-17,@ByronDonalds
1763691339831492608,1801002152363495680,0.0,2024-05-17,GOP
878461490,1792222680143290624,0.0,2024-05-17,@DonaldJTrumpJr
2363434849,1800904330595451136,0.0,2024-05-17,Biden Trump! Trump Trump
1686945436018282496,1801031622256439296,0.0,2024-05-17,-biden
1696988935417655296,1800972691865751808,0.0,2024-05-17,maga
1458498177502486528,1800667809023734016,0.0,2024-05-17,Joe Biden Joe Biden Joe Biden
75345332,1801010413527613696,0.0,2024-05-17,MAGAt
1020095415490891776,1800925782585508096,1.0,2024-05-17,"Biden, Trump."
940742716907909120,1800976428781142528,2.0,2024-05-17,MAGA
416363599,1800686163583451136,0.0,2024-05-17,@ByronDonalds @GOP
1591645166720483328,1792314292206764288,0.0,2024-05-17,@AccountableGOP
1476393985405030400,1800989669691097088,2.0,2024-05-17,"Trump."" Biden's"
1631750578614222848,1792235032175641088,2.0,2024-05-17,@DonaldTNews
1511340057780752384,1800557434177495552,0.0,2024-05-17,Joe biden's
1630661623609278464,1800659906552643584,0.0,2024-05-17,Biden.
763256826209062912,1800961721957319168,0.0,2024-05-17,@GOP true...GOP
816326341159190528,1792330405091181056,0.0,2024-05-17,@BidensWins Biden
331248783,1800651217657356800,0.0,2024-05-17,Trumpers MAGA.
725100489898098688,1792230417413579008,2.0,2024-05-17,@RpsAgainstTrump
277044984,1800720639344640000,1.0,2024-05-17,"""MAGA"
1590832209669152768,1801003131234312192,53.0,2024-05-17,GOP GOP
65581595,1801036762870902784,3.0,2024-05-17,joe biden
1674948272295669760,1719003892262780928,0.0,2024-05-17,MAGA. Joe
1529558403642630144,1801039813518176512,4.0,2024-05-17,maga
954243197684932608,1792294260613447936,0.0,2024-05-17,@JoeyMannarinoUS
1689001326091399168,1801018733898367488,108.0,2024-05-17,@Travis_4_Trump Biden's
1074588740239147008,1798553863802503680,425.0,2024-05-17,"Trump Trump @KMWalsh_gop, Trump"
1047552341094924288,1800925658295738368,0.0,2024-05-17,Biden
3028410197,1800881348749545472,0.0,2024-05-17,Biden
1659597960299298816,1792277647566754048,0.0,2024-05-17,Biden President
2392451019,1792330405091181056,0.0,2024-05-17,@BidensWins
918514286359666688,1801014871326109952,1.0,2024-05-17,Biden
2536207474,1792188980097855488,1.0,2024-05-17,Trump
4515203596,1800910689487462912,1.0,2024-05-17,Biden
901521304569782272,1800826560263696384,0.0,2024-05-17,Biden
1499230098989334528,1800996397933563904,0.0,2024-05-17,Maga
1603635701282660352,1799700420337742080,0.0,2024-05-17,Trump #Trump2024ToSaveAmerica #MAGA2024
745300530851942400,1801005702317548032,2.0,2024-05-17,"@GOP MAGA,"
1227064979704074240,1791915530846146816,0.0,2024-05-17,@LaraLeaTrump @DonaldJTrumpJr @IvankaTrump
1497456270890045440,1792340820395176192,0.0,2024-05-17,@JoeBiden
1603815616342786048,1800951277771424000,2.0,2024-05-17,MAGA
1587599811355807744,1792323641407066624,0.0,2024-05-17,@_johnnymaga
1666421184093724672,1800935485742698752,0.0,2024-05-17,Biden Joe
1772638198847406080,1792314292206764288,0.0,2024-05-17,@AccountableGOP TRUMP
1482504720627507200,1800900570901037312,0.0,2024-05-17,Biden Trump Biden’s
241323073,1800985773430202880,0.0,2024-05-17,@GOP
50516956,1792143547845484800,0.0,2024-05-17,Conservative
398828319,1800992643872079872,1.0,2024-05-17,"Biden Trump,"
1458972050802941952,1800824582619779072,0.0,2024-05-17,Biden
210599665,1800899402820882688,9.0,2024-05-17,Joe Biden
1599557240276525056,1792208600317997568,0.0,2024-05-17,@AccountableGOP Biden
46775436,1792234811483926528,512.0,2024-05-17,Democratic President Democratic President
1235257557125648384,1800935485742698752,0.0,2024-05-17,"Biden,"
1525457145487048704,1800986668234678784,0.0,2024-05-17,Biden
1538258238776520704,1801000791165001984,0.0,2024-05-17,Biden
37905042,1800948187093733888,0.0,2024-05-17,Biden
1596836559562723328,1801007594959462912,3.0,2024-05-17,Biden
1476214061289328640,1800641174820040960,0.0,2024-05-17,Biden president;
1518628202037583872,1791975957244313600,17.0,2024-05-17,Trump's
1303608527869677568,1791964525693985024,0.0,2024-05-17,@BidensWins TRUMP
1666617735059496960,1800929888846655488,0.0,2024-05-17,maga
49467522,1800881348749545472,3.0,2024-05-17,Biden
1520509163524161536,1800935108167467520,0.0,2024-05-17,Joe Biden
241581504,1801028855315993088,2.0,2024-05-17,President Biden Donald Trump
1445938469780529152,1800658489812913920,0.0,2024-05-17,maga
1491187724291915776,1792297851990560768,0.0,2024-05-17,#MAGA
1678522312973336576,1800849829368889088,0.0,2024-05-17,@DonaldJTrumpJr Biden Bidens
1520355337550897152,1800967563846762752,0.0,2024-05-17,@JoeBiden #trump2024
1489993845676941312,1800644420103970816,0.0,2024-05-17,@ByronDonalds Biden’s
1629279654505861120,1800918044308316672,0.0,2024-05-17,trump biden
1687186082041835520,1800935485742698752,0.0,2024-05-17,Biden
1256804928976089088,1800962542736412672,1.0,2024-05-17,conservative
1686433670431981568,1801002814333669632,0.0,2024-05-17,Joe Biden
246935289,1801014448192110848,2.0,2024-05-17,Biden
64177511,1800901949958537216,0.0,2024-05-17,MAGA president
1108797155484024832,1792434584958996736,0.0,2024-05-17,@TrumpDailyPosts Trump
1676363681469276160,1800631790324879104,1.0,2024-05-17,Trump Biden
709123313960783872,1800700460719902976,0.0,2024-05-17,Biden
1313994195263258624,1792363592559542784,1.0,2024-05-17,@TrumpDailyPosts
259772521,1791962183947165952,0.0,2024-05-17,Joe Biden Trump
1519855962193944576,1800952317702963200,1.0,2024-05-17,biden
1360624415537520640,1792203670886760448,1.0,2024-05-17,@MAGAIncWarRoom
1309142179382808576,1800986886808240384,0.0,2024-05-17,Biden
1555361658352066560,1800871149003317504,0.0,2024-05-17,biden
2166870983,1792291187946131712,4.0,2024-05-17,@DonaldTrumpAOCC
1310202371671117824,1801025688948138240,0.0,2024-05-17,Biden
1741941186368356352,1801030486485000448,3.0,2024-05-17,Biden/Logan
4274450534,1792218391073448192,4.0,2024-05-17,"Donald Trump,"
871419058247397376,1800849520819073280,0.0,2024-05-17,conservative
1733065217028833280,1792162249840247040,0.0,2024-05-17,@HouseGOP
1240835002507702272,1800888262858559488,0.0,2024-05-17,Biden Biden's
713374433365331968,1792212860254183424,1.0,2024-05-17,@ByronDonalds
1324481077273047040,1800824582619779072,0.0,2024-05-17,Biden
44487762,1792245279271404032,444.0,2024-05-17,Trump
1569952485154131968,1801005738061348864,2.0,2024-05-17,Biden
1076613110029533184,1800988104511107072,1.0,2024-05-17,"maga,"
1518746995963449344,1800986456313258240,0.0,2024-05-17,@KamalaHarris Biden’s
950735459336032256,1800887823190372352,0.0,2024-05-17,Biden Biden
1501204955025321984,1792203759063331328,0.0,2024-05-17,Joe Biden 🙄Joe Biden👀
787404683824533504,1792291187946131712,3.0,2024-05-17,@DonaldTrumpAOCC
268854656,1800949862231572736,0.0,2024-05-17,Biden trump
65788648,1791828421980705024,1.0,2024-05-17,Biden's
1205776272414121984,1801027626275946752,2.0,2024-05-17,joe biden
1731423049138749440,1800537893808812032,0.0,2024-05-17,Donald Trump
1501877988769603584,1792235032175641088,8.0,2024-05-17,@DonaldTNews
4438447400,1800630306048749568,0.0,2024-05-17,Biden
1258393967978254336,1800859238509773056,1.0,2024-05-17,@JoeyMannarinoUS Trump Joe Biden
2828392446,1791931390755299584,1.0,2024-05-17,@GOP
1700671851083472896,1792186983395340288,0.0,2024-05-17,@_johnnymaga
1510470484017754112,1792278099905679872,1.0,2024-05-17,@mindys4Biden
798310069335048192,1791830550962999552,0.0,2024-05-17,DONALD TRUMP #TRUMP2024
1686722503601725440,1800935108167467520,0.0,2024-05-17,GOP.
65269583,1801001437394084096,0.0,2024-05-17,conservative
1771911624128954368,1800907496523178240,2.0,2024-05-17,Biden?
1577095266024316928,1801015911312150784,1.0,2024-05-17,@Travis_4_Trump Biden
1518682370639118336,1800926811238346752,0.0,2024-05-17,@JoeBiden Joe!
1461786336847929344,1800929237831954688,1.0,2024-05-17,BIDEN
958916698400178176,1800986234673651968,4.0,2024-05-17,@SenateGOP MAGA
278004660,1800963746396881152,0.0,2024-05-17,joe biden
465193714,1801020852793737728,10.0,2024-05-17,Trump Biden
823182360,1800637719376269312,0.0,2024-05-17,#Biden #HunterBiden
1686902336730316800,1801021890376384512,0.0,2024-05-17,Biden’s
1791627736567390208,1792331463066562560,0.0,2024-05-17,@PushBidenLeft
1637236168654766080,1800623543564046336,1.0,2024-05-17,Biden
1270156481493708800,1800862743756685312,29.0,2024-05-17,Biden
1519108934908489728,1800986456313258240,0.0,2024-05-17,"@KamalaHarris Biden,"
1603418512764067840,1800904498396999680,0.0,2024-05-17,Biden
1521120039507791872,1801003847344668928,12.0,2024-05-17,MAGA?
1347287489048928256,1792348892279025920,0.0,2024-05-17,trump.
1484490558500442112,1801005279661719552,2.0,2024-05-17,GOP
802259419190951936,1800879912288707072,0.0,2024-05-17,maga
1533430786065588224,1800514593917378816,0.0,2024-05-17,conservative
48122876,1792235032175641088,14.0,2024-05-17,@DonaldTNews
80392659,1800945571286364416,2.0,2024-05-17,Biden Trump #GOPCongressionalCorruption
738846915207434240,1800641174820040960,0.0,2024-05-17,Biden
1479445775327375360,1800991777161113600,0.0,2024-05-17,Biden Trumps
17734639,1801005170823704576,686.0,2024-05-17,BIDEN
1520229265131847680,1801031193829249280,2.0,2024-05-17,Donald Trump
1029751819642101760,1801017670562627584,3.0,2024-05-17,"conservative? Conservative conservative, Trump"
1319833884230467584,1792245279271404032,0.0,2024-05-17,President
1780331204413140992,1801009932352806912,1.0,2024-05-17,Biden
766391161154076672,1801016575102714368,1.0,2024-05-17,Trump. Trump Biden?
744964921088049152,1801003391885164800,7.0,2024-05-17,@BidenHQ joe biden!!
1624203324,1801013383463948288,1.0,2024-05-17,GOP
1534261685057380352,1800958459187229184,1.0,2024-05-17,@JudiciaryGOP Donald Trump
834654025941266432,1800905231267696896,0.0,2024-05-17,JOE BIDEN
1264793179615891456,1800583791120949248,0.0,2024-05-17,Donald Trump.
388961620,1800910112682336512,0.0,2024-05-17,Biden
949882048830849024,1792422548702994432,3.0,2024-05-17,Conservative
2849746211,1800686163583451136,0.0,2024-05-17,@ByronDonalds GOP.
40081743,1791915530846146816,0.0,2024-05-17,#PunkedByTrump
1287853838368727040,1792284976580374784,1.0,2024-05-17,@GOP
1585751210467987456,1792347508368421120,41.0,2024-05-17,Trump.
367191766,1792358342184386816,1.0,2024-05-17,@super_ultraMAGA
1624604274,1801011088609186048,4.0,2024-05-17,MAGA
1166440247351226368,1800980391391797248,3.0,2024-05-17,Trump. Biden Biden
1198989562552496128,1791915530846146816,0.0,2024-05-17,.@LaraLeaTrump
1309679564105359360,1801018371367907584,0.0,2024-05-17,Donald Trump
1599111379746639872,1792226210795151360,1.0,2024-05-17,@GOP
1344803490535780352,1801004978800115968,0.0,2024-05-17,Biden Trump
246190545,1791914379501359360,0.0,2024-05-17,Trump. Trump Trump
1684781638272667648,1792291187946131712,0.0,2024-05-17,@DonaldTrumpAOCC
1656680526420545536,1792235032175641088,7.0,2024-05-17,@DonaldTNews
1039902417666670592,1801004076131295488,3.0,2024-05-17,GOP conservative
241054158,1800999349612077568,0.0,2024-05-17,GOP
1486051289393942528,1800934844098301952,0.0,2024-05-17,Conservative
1384849721513193472,1800986456313258240,4.0,2024-05-17,@KamalaHarris BIDEN
1770613606851510272,1800996660664787200,0.0,2024-05-17,Biden’s
1401588924,1800980932242903040,0.0,2024-05-17,Trump Trump24
4612067242,1792415747253428480,0.0,2024-05-17,Biden
707090471412039680,1801022986947842304,0.0,2024-05-17,@DonaldJTrumpJr @realDonaldTrump #MAGA
2886028997,1800932105032982784,1.0,2024-05-17,@JoeBiden @KamalaHarris Joe Bidens Bidens joe Biden. Trump2024
1520884548,1800673165636448512,0.0,2024-05-17,Trump Biden.
870493153849036800,1800997149808775680,0.0,2024-05-17,@RepDonaldsPress Biden
2734534299,1800936599112516096,0.0,2024-05-17,Biden Trump
1557886763850518528,1472237649796550912,1.0,2024-05-17,#Biden2024
1590698895562231808,1801036279657660416,2.0,2024-05-17,Biden Biden
1752147351475474432,1800824582619779072,0.0,2024-05-17,Trump Biden
954092587106947072,1800672986615156736,0.0,2024-05-17,Trump GOP
195915697,1800936805447106816,1.0,2024-05-17,Biden
1586075895898464256,1800972954345320704,0.0,2024-05-17,Trump Biden Joe Trump Joe
779387581389762560,1800994936541806848,0.0,2024-05-17,Trump Biden Trump
1721937392452448256,1792281879497830912,1.0,2024-05-17,Trump
927307030146224128,1798817470771527680,0.0,2024-05-17,MAGA Donald.
918848796309839872,1801012244190298112,2.0,2024-05-17,Biden
1651999103679705088,1800721194888650752,0.0,2024-05-17,"Trump, Joe Biden Trump,"
1556966304933941248,1800709383325880320,0.0,2024-05-17,Biden
1242463281643532288,1801003427423547904,0.0,2024-05-17,Biden
1674759045020893184,1800986456313258240,0.0,2024-05-17,@KamalaHarris Biden
1585994602015858688,1800968415496007680,9.0,2024-05-17,trump Biden
1759921995892822016,1792313095810945280,1.0,2024-05-17,MAGA TRUMPER Conservative
897557391956475904,1800995201961623808,0.0,2024-05-17,Donald Trump
1521575631858941952,1800985021114712320,0.0,2024-05-17,Biden’s
948649837767008256,1801000998095491072,0.0,2024-05-17,Biden
1788330651021975552,1801011602100990208,1.0,2024-05-17,#Trump2024 #Bidenflation
133793696,1792162249840247040,6.0,2024-05-17,@HouseGOP GOPers
992581118569332736,1792172351536460032,0.0,2024-05-17,GOP
1585807268515385344,1800681757320298496,0.0,2024-05-17,Biden
2984787797,1794121694212235520,0.0,2024-05-17,conservative
1535794628469100544,1800697528842694912,12.0,2024-05-17,Biden Trump
1182072364764291072,1800991158673244416,0.0,2024-05-17,@RpsAgainstTrump trump’s MAGA trump
1741859234697060352,1800513805597995264,0.0,2024-05-17,Maga
15656165,1801034289103917312,0.0,2024-05-17,Trump Biden's
703819790,1800976171296870400,0.0,2024-05-17,maga
484482087,1800920028352811008,1.0,2024-05-17,Biden
1556664473695518720,1800989414241214720,0.0,2024-05-17,@The_Trump_Train Donald Trump
1586853790304522240,1800875709751074816,0.0,2024-05-17,Joe Biden Trump2024ToSaveTheRepublic
1314406394846679040,1800979473745260800,0.0,2024-05-17,@JoeBiden Biden
1328898279568916480,1800993408015888384,0.0,2024-05-17,GOP
1345259669955235840,1801017931075031296,2.0,2024-05-17,Donald Trump’s
65965412,1800671523885424640,0.0,2024-05-17,Biden
26179601,1801023760276783104,2.0,2024-05-17,Maga “trump
1642276878554918912,1800657744355373312,0.0,2024-05-17,TRUMP MAGA
1249750201692192768,1801018562305225216,18.0,2024-05-17,@VoteBidenOut
1641405849460408320,1800893566019068160,0.0,2024-05-17,TRUMP2024!!!!🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸
1598312969905270784,1801035172017824000,1.0,2024-05-17,BIDEN
64942219,1800175886542742016,2.0,2024-05-17,@DavidJHarrisJr MAGA
1597096258015039488,1792260359186682112,5.0,2024-05-17,@GOP_is_Gutless
1469449585483526144,1801029104734523136,22.0,2024-05-17,maga.
1100377616064761856,1801016039381364992,0.0,2024-05-17,MAGA Trump's
277829644,1800993295042015488,7.0,2024-05-17,GOP GOP
1740416514182819840,1801034056559129088,4.0,2024-05-17,BIDEN. TRUMP
1502184091701161984,1800989012053626880,0.0,2024-05-17,Biden
1283522143419011072,1800654366698778880,2.0,2024-05-17,biden
948178238743949312,1801006938055962880,0.0,2024-05-17,Biden
1550637511289892864,1800602646992293888,0.0,2024-05-17,DONALD TRUMP DONALD TRUMP DONALD TRUMP DONALD TRUMP DONALD TRUMP DONALD TRUMP DONALD TRUMP DONALD TRUMP
1585657630277734400,1801000272405107200,9.0,2024-05-17,Biden
381802993,1800982180526465280,0.0,2024-05-17,@BidenHQ biden
3265673311,1800960133113020928,0.0,2024-05-17,Trump Trump MAGA Trump
1470487303307108352,1800914418995507712,0.0,2024-05-17,GOP
2290169929,1800981094285672704,3.0,2024-05-17,MAGA
1727602607110168576,1801024564392316928,3.0,2024-05-17,Joe Biden
1021061445675610112,1801013723567468800,18.0,2024-05-17,MAGA
1239825938982060032,1791931390755299584,0.0,2024-05-17,@GOP @GOP @realDonaldTrump
1674967024005697536,1792235061137268992,0.0,2024-05-17,Joe Biden Kamala Harris President Trump
1512176728617144320,1800953489603879168,9.0,2024-05-17,MAGA/MAGAts trump?
846937464635822080,1791938138048192768,0.0,2024-05-17,@DonaldTrumpAOCC
493344856,1801010161789677568,1.0,2024-05-17,@GOP TRUMP
1565006698405847040,1800986886808240384,0.0,2024-05-17,Biden
1723170729942753280,1801004693079888384,3.0,2024-05-17,Joe Biden.
1576104206531960832,1801028518320505088,157.0,2024-05-17,Biden
52537636,1792368662407414016,0.0,2024-05-17,Trump
293465941,1800963875157729536,0.0,2024-05-17,Conservatives Conservative
318596061,1801015840583675904,1.0,2024-05-17,Biden.
794217624578232320,1800879958509629696,0.0,2024-05-17,Biden Trump.
1799166515079483392,1800997759446560768,0.0,2024-05-17,Conservative. Conservatives
1522440847408582656,1800625488836382720,0.0,2024-05-17,Biden’s
1483799559490846720,1791931390755299584,4.0,2024-05-17,@GOP
1756729363486130176,1750347986989650176,0.0,2024-05-17,MAGA @gop.
1415145058253295616,1801036081778852096,2.0,2024-05-17,Joe Biden
805653496439578624,1792303401776103680,2.0,2024-05-17,trumps
3312554086,1800990908030070784,4.0,2024-05-17,Maga
197712956,1801000987789836288,1.0,2024-05-17,Biden
1427821521897197568,1801003314521260288,1.0,2024-05-17,@MAGAMemecoin $MAGA @MagaHAT_ETH
1241823235269853184,1800962521500701184,0.0,2024-05-17,Biden
737232126,1792245279271404032,3.0,2024-05-17,Trump’s
451838660,1800997891986571520,0.0,2024-05-17,Biden.
1463720040717602816,1800926811238346752,2.0,2024-05-17,@JoeBiden Trumps Joe Biden
486840052,1800932790105780480,0.0,2024-05-17,Biden
1444366422856151040,1800953648513745152,0.0,2024-05-17,Biden
1587267898615242752,1800874601918214400,2.0,2024-05-17,conservative
879987572,1800871149003317504,1.0,2024-05-17,Biden.
4748452085,1801001373506433280,0.0,2024-05-17,biden
933025326,1800872180370247936,2.0,2024-05-17,Joe Biden
990056143769632768,1800884106882170880,1.0,2024-05-17,@givetrumpareal1 maga Trump Trump
3276085620,1801029197038579968,13.0,2024-05-17,Biden.
2262962874,1792330405091181056,2.0,2024-05-17,@BidensWins
1511166400013893632,1792256154363736064,0.0,2024-05-17,@CAGOP @GOP
383760093,1801006300475617280,1.0,2024-05-17,GOP
77857304,1800982661332435712,5.0,2024-05-17,Biden
1762286589152022528,1800874785821573120,0.0,2024-05-17,conservative president.
1326895515179606016,1800421086578020864,0.0,2024-05-17,"Donald Trump,"
1769759186223595520,1800668697369227264,0.0,2024-05-17,"Biden Trump, Joe"
1709776448104304640,1792213803733602560,9.0,2024-05-17,Trump.
1519381081031688192,1800659906552643584,0.0,2024-05-17,Trump. Biden.
1564768150717079552,1801009097669505280,1.0,2024-05-17,@JoeyMannarinoUS
1760139825766924288,1800742665618890752,0.0,2024-05-17,Joe Biden
717492711956283392,1801029319394742272,1.0,2024-05-17,@Joe_S_Pure
490916933,1800699148934750464,0.0,2024-05-17,@GOP
1585657630277734400,1798424590382956288,0.0,2024-05-17,Biden Trump
1716882167954046976,1798462328129614080,0.0,2024-05-17,Biden's
412694263,1800926811238346752,1.0,2024-05-17,@JoeBiden Joe Biden
1578515032945598464,1791870054755389696,0.0,2024-05-17,$MAGA!
1651380553575170048,1801005650714959872,1.0,2024-05-17,Biden Trump.
37797623,1792248888650596352,2.0,2024-05-17,@kimmagagal2
32712572,1791828421980705024,0.0,2024-05-17,Biden Trump Biden
50385277,1801023453572804864,3.0,2024-05-17,MAGA MAGA
25944857,1792358534442799616,1.0,2024-05-17,Trump
1439017907124637696,1800563358711853312,1.0,2024-05-17,Biden's
1173467421488885760,1800986487518855680,2.0,2024-05-17,@lordcudjoe Biden's
1312392912429297664,1792248888650596352,3.0,2024-05-17,@kimmagagal2 President Trump
799435974921089024,1800971832281137664,0.0,2024-05-17,MAGA Biden Trump.
25116070,1792277647566754048,0.0,2024-05-17,Trump presidents
2524509873,1800926155899568128,0.0,2024-05-17,Biden trump
1099360767663579136,1800722699838488576,0.0,2024-05-17,@GOP @LaraLeaTrump
1635663929576660992,1801001163367616768,1.0,2024-05-17,Biden? Trump.
20961236,1800879958509629696,0.0,2024-05-17,Donald Trump
1496982555920420864,1801004354784186368,1.0,2024-05-17,Biden Trump's
1087543367670681600,1800930691804504320,0.0,2024-05-17,Trump
1613001091888865280,1792369414962372864,0.0,2024-05-17,"Joe,"
1650710126188273664,1800792514737148416,0.0,2024-05-17,Biden
1116148567,1801035573160710400,2.0,2024-05-17,MAGA
1153179081569185792,1800995342877425920,0.0,2024-05-17,trump Biden
1492923666782470144,1800994151988650496,0.0,2024-05-17,"Joe Biden,"
18523328,1800909629511377152,0.0,2024-05-17,Biden
1491878232194678784,1801010786564816896,1.0,2024-05-17,@nepolabo_maga
1407280179093901312,1800945571286364416,0.0,2024-05-17,Biden
1197601706109997056,1800927933504385280,0.0,2024-05-17,Biden
1450210896643559424,1800979455491592192,0.0,2024-05-17,‘conservative’
1444326015870935040,1800560680652718336,0.0,2024-05-17,Biden
1126392218233786368,1800658102594752768,0.0,2024-05-17,Biden Biden
738443730718494720,1791938138048192768,0.0,2024-05-17,@DonaldTrumpAOCC
1602685242262913024,1800883251080208896,0.0,2024-05-17,Trump Biden. Trump.
1455610954260045824,1792316919753708032,0.0,2024-05-17,Trump
1656479516120719360,1800986085004017920,0.0,2024-05-17,Biden
1525154709857763328,1792248888650596352,13.0,2024-05-17,@kimmagagal2
1585940376468295680,1792340820395176192,0.0,2024-05-17,@JoeBiden
4064472502,1800965233034330368,0.0,2024-05-17,Biden Biden
936260680860045312,1801033729927749888,17.0,2024-05-17,@GOP GOP President
